Time,RPM,Engine_Temp,Oil_Pressure,Vibration,Fuel_Rate,Crankshaft,Overheating,Lubricant,Misfires,Piston,Starter,Temperature,Humidity,Altitude,Load_Percent,Temp_Gradient,Vibration_Rolling,Env_Stress_Index,Fault_Simulated,Sensor_Noise_Level,Env_Scenario,Fault_Progression_Stage,Progression_Sequence_ID,Has_Missing_Values,Missing_Value_Count,Decision
t2265,2185.751879978309,85.20399354785832,3.7077158854637142,0.34826307570418313,5.573060460286848,6.106541390641194,10.90686769706761,13.502499391844058,4.155196478371053,5.894926919001693,391.8244966596856,18.37958288160917,53.47619932447884,1564.6290983045449,26.272609042084614,-20.02,0.682,0.457,1,Medium,Normal,None,-1,1,2,Good
t2266,4470.385033741503,146.63690458416323,1.754282880296548,1.1796874073142791,10.205444602295799,15.86078191148541,27.029829615163756,7.009524922757435,8.698569886298095,14.803374785017512,318.34058492774113,35.752831443623094,73.15374751805584,2483.3867382595276,97.81707466180579,64.35,0.812,0.697,0,High,Normal,None,-1,1,1,Critical
t2267,2588.1073817047727,102.11568300667555,3.0072189241892144,0.5613427577420869,6.994973588050924,9.959242846984395,13.111180285424854,10.291441364033354,7.881415859329424,10.634187563045872,393.5615771569203,24.23142526894559,72.03844893710767,2166.659315702709,56.76183159670342,-43.85,0.788,0.59,0,Medium,Normal,None,-1,0,0,Minor
t2268,4037.8541387563014,145.46395896986704,1.4685967613789996,0.9727117875805887,10.86870425290958,20.424533930003452,21.51957854081344,6.186227482848467,6.315070374387912,10.97379452375038,330.6829845603467,38.362692857522745,28.385447836769323,268.3642943968686,93.80175909157025,46.22,0.719,0.423,0,Medium,Normal,None,-1,0,0,Critical
t2269,2247.8279920940113,88.83042447332664,3.4704087110632282,0.2258096453173298,6.165642081322448,8.946377074996265,14.129763159037836,13.407056566596639,2.9326725294592575,5.3164777241414205,390.1217962274725,14.85876927761228,67.57593957633169,2173.209000953673,24.762388465273915,-56.63,0.658,0.518,0,Medium,Normal,None,-1,1,1,Good
t2270,2332.7239607357096,87.09696523550937,3.652305594280274,0.36163104047775624,6.257726835042153,8.316564325950507,14.246038904758512,11.581619338657335,2.0190027000114252,8.368016404672787,402.9669105016199,13.558603700101903,54.521900384792744,482.15823029798497,33.63819207408289,-1.73,0.66,0.335,0,Low,Normal,None,-1,1,1,Good
t2271,3319.832215100236,119.77105757273125,2.3021613555740488,0.8514763075876861,8.954224554965792,17.87045007304962,19.463367562842482,9.076592926461743,7.780815348461618,12.21164309973435,332.66213999814624,28.76045404422662,63.44942917329584,2920.6099819888937,78.82024772421799,34.62,0.595,0.666,0,High,Normal,None,-1,1,1,Moderate
t2272,4037.064200189388,145.73842441992582,1.6330117175729886,1.0794229520042442,10.905552871886526,19.156267300690637,24.568076395113955,5.982219268678307,8.655867431690671,15.565291737860715,345.3538349395402,36.41930837127577,44.36941831319563,315.6336452667745,99.94819759350582,27.21,0.698,0.45,0,Medium,Normal,None,-1,1,1,Critical
t2273,2849.1377694650555,107.88035924083776,2.835200251058557,0.6139467246120199,7.458077632456524,9.255376253296731,19.476153895730253,9.006010830091425,5.271270521350438,5.702605669048034,349.78607760532316,24.93391081796136,47.688284376364834,1450.4425196403,60.80672178712471,-37.52,0.626,0.478,1,Medium,Normal,None,-1,0,0,Minor
t2274,4010.743563781739,135.60838003846285,1.8150909558075097,1.1577116911745575,10.338790918638159,16.2285081960837,21.89094976227108,8.560068370753472,8.945377599166402,11.224236373699883,319.2212327683882,30.484847432772327,87.33272520245136,652.4372117976257,96.22144135633336,29.75,0.813,0.536,0,Medium,Normal,None,-1,1,1,Critical
t2275,2622.8796447832924,101.38869349844757,3.1637485811141706,0.557671500770884,7.123761702226986,10.2249727583488,13.40430480795941,10.81630464222672,3.8929224422637025,8.378816850666958,357.10634034515647,19.213156412905953,45.470246336936576,504.9330740749947,51.7083771718635,-34.05,0.852,0.354,0,Low,Normal,None,-1,0,0,Minor
t2276,2669.8857733058744,105.24673021864739,2.905869603620183,0.6274278341838581,6.172121990318362,7.511677124919402,13.720749831126186,8.368194015529076,4.3513601555248345,7.369363662597366,342.37773607585166,21.112224567970777,63.00315928215484,1482.778833312284,48.00012370097894,4.05,0.807,0.49,1,High,Normal,None,-1,1,1,Minor
t2277,4072.4252977558904,141.35801799331935,1.7330205791556101,1.1983474462554025,10.169152735072505,12.176816758721301,22.139198359728862,8.500828197181873,8.491595079071114,12.160274086203788,304.6102315950794,34.003816639649656,91.1142254657522,921.2115530076784,100.0,38.85,0.831,0.592,0,Medium,Normal,None,-1,1,2,Critical
t2278,2600.308253216016,102.40234656392343,3.273355358024044,0.5296714651229413,7.238303248014553,12.112474349815324,16.159138611054033,11.156482972806929,6.288646601527754,6.14206107646066,358.27170850971567,21.731023837301887,55.88633960930511,2113.375577206181,51.485308425201275,-38.34,0.814,0.532,0,Medium,Normal,None,-1,1,1,Minor
t2279,3470.2364742640248,121.9747629566457,2.026348806274495,0.7732599793902093,9.050093652171991,16.012422231129833,20.759966548153685,9.612120803948224,8.39024384607012,9.732602282846763,369.61665518880994,26.97998125928956,78.13850689165847,2454.8686422794685,73.05243857432465,20.71,0.737,0.647,0,High,Normal,None,-1,1,1,Moderate
t2280,2800.2767445975983,102.75948211866545,2.848766765369725,0.5189399943402869,7.915233417318304,12.32430717285878,14.876936307144401,9.628248440032145,5.978209927743475,9.541219817725873,368.28068457565047,25.613523220982344,63.084169241041835,1911.7543523749007,51.23142582126672,-18.99,0.73,0.557,0,Medium,Normal,None,-1,1,1,Minor
t2281,2192.4653661062366,95.60681791169405,3.61622002373289,0.33902990179287507,5.632366389148356,6.277198434099532,12.793971915403134,12.438052680009685,3.637598015669988,7.249836859621542,365.94263178479054,22.30115065547813,45.476735942955834,2472.2978689005213,30.30950497630169,-7.15,0.672,0.544,0,Medium,Normal,None,-1,1,3,Good
t2282,2100.481488193327,89.02669689258519,3.82045171622709,0.22410253474253666,6.643102457857742,6.078811312114888,10.494740466198932,13.421162485933705,1.8256443001323355,6.034061099318393,371.3154619267681,21.283513581608133,83.74803875595796,735.5386210268465,27.34455922281269,-6.58,0.477,0.474,0,Medium,Normal,None,-1,1,1,Good
t2283,3566.5857572037494,126.40173488496443,2.4398571349393245,0.6791922083431027,8.246971110514428,11.77424118288872,22.369222295689113,13.010697379655554,6.409121228683924,10.55632059392102,340.79050543969396,30.5071285046059,69.21009984964441,2031.2244815575843,76.64414346558986,38.43,0.507,0.614,0,Medium,Normal,None,-1,0,0,Moderate
t2284,3396.057896029489,125.46060247973374,2.388627936638905,0.9232231866954522,8.302437737839135,13.15227008817353,22.535277261456972,11.216737739429586,9.729304793506333,7.546232879751666,325.67342098745775,28.40324375151308,65.84424421901916,31.091901589937688,71.88668192168868,-0.43,0.537,0.42,1,Medium,Normal,None,-1,0,0,Moderate
t2285,2218.769412590291,91.89576988972794,3.453216570588444,0.3338846822274723,5.796833052670191,9.181356708483573,13.528276739091632,12.178705070741296,2.457690149576468,6.625906748466948,379.9485516928482,21.433442458761967,48.03647173567563,2622.2835604180204,27.890860194604702,-33.56,0.5,0.556,0,Medium,Normal,None,-1,1,2,Good
t2286,2106.337414919687,87.46692646550648,3.927717267342802,0.38530706060152276,5.920477928953619,9.408965096022154,9.90756877965386,13.799922900261224,2.222449640796727,6.001710727781904,369.0134062562675,15.275360037611796,72.69364255360955,2101.9926171698708,28.15873423333853,-4.43,0.509,0.526,0,Medium,Normal,None,-1,0,0,Good
t2287,4024.286960928596,140.5564261922438,1.7131888763588867,1.1048786950971743,10.524617729621399,19.774815351446662,22.71696710969501,6.869829586178998,8.16433954949216,11.350388123941729,306.97114251360875,30.60816556820628,48.42978077005008,1133.2125955726024,100.0,55.75,0.685,0.491,1,Medium,Normal,None,-1,1,2,Critical
t2288,2913.624383665894,104.4818531170385,3.136438603855311,0.5331647850795438,6.821412823719394,11.455222215181625,17.837362277642285,10.27760128386084,4.697320508291499,8.905664189673743,355.8210050568165,24.151667254751448,64.13355421033238,495.8239668547075,44.737440878977026,-35.12,0.656,0.428,1,Medium,Normal,None,-1,1,2,Minor
t2289,2646.704219714165,105.11494586010616,3.052677106390184,0.5170127626812876,7.1073885632569835,11.343603682247288,16.683275135319526,11.080403022369412,3.331965265427579,8.162992429436823,351.6806983198863,26.81975858239067,73.38016204365714,2637.8939846107737,54.833018972278175,0.92,0.575,0.651,0,Medium,Normal,None,-1,0,0,Minor
t2290,3568.0820056914263,117.7882384028886,3.178567163960078,0.7950887116821022,8.646860718536594,12.400744284266432,20.553706561725388,11.908716659961275,6.198879360326069,8.677497147841173,338.2887517282039,23.445614640559445,57.451024321363114,1581.1496283449362,80.53837128906248,14.49,0.667,0.502,0,Medium,Normal,None,-1,1,1,Moderate
t2291,2321.748483144949,88.85794527992593,4.019344834863404,0.2933520429307784,6.020584568944473,8.77763877465268,12.620553316276704,15.226799368868715,2.4154366584436713,5.977924898079027,360.9602414684422,19.39467687110253,59.67439746317719,1952.4157275805017,22.14843959771793,-28.93,0.649,0.512,0,Medium,Normal,None,-1,0,0,Good
t2292,3525.4730301835384,113.42194444447465,2.279239115444683,0.8558238387626357,8.608640622604533,13.224266480000274,20.025616496984167,8.9191189939557,7.783239970616122,11.25075576952721,375.33067362939545,19.45441941571034,41.57517905039239,2143.493026069525,74.29862101323452,26.21,0.599,0.487,0,Medium,Normal,None,-1,0,0,Moderate
t2293,2289.086149253284,87.9202871865719,3.5317458604393797,0.2785491549942953,6.171946395043402,8.267999417665381,10.37706317222393,13.04569258691044,1.686141448903571,7.2478426844513795,393.60491483871544,17.774538074894725,76.22933587249958,2358.7494847461835,33.162859892154444,-25.5,0.548,0.573,0,High,Normal,None,-1,0,0,Good
t2294,2190.0452367867997,92.09229055417201,3.5893594462967098,0.3107339206013902,5.4403250141876365,5.683235986059389,11.337920657520176,12.535439252047805,1.7436791421484474,5.892540972608232,376.9114963408798,16.39539381578214,51.18659425808244,2499.328252258909,23.397398715680666,4.17,0.507,0.519,0,Medium,Normal,None,-1,0,0,Good
t2295,2749.0199696146983,104.57472538005798,3.0136113055461258,0.5195006700089586,7.271729328244166,11.157151446261667,14.959427587093233,11.054451124162554,7.5214231948112,10.423078028072725,362.8719553199111,20.72710946980141,84.30464696175744,406.0344483118939,53.178618269343694,12.94,0.452,0.443,0,Medium,Normal,None,-1,1,1,Minor
t2296,3516.5861707198605,129.364151415126,2.134234985026603,0.7051337801413572,8.471461680541754,15.608339171331368,22.61119468138607,10.599294353392553,5.324968340190384,11.472683039444968,328.7122963401074,30.37567849649951,81.27823401028527,1850.5473597268613,70.15626756566935,26.63,0.534,0.625,1,Medium,Normal,None,-1,1,2,Moderate
t2297,4193.596281771531,142.84211105932272,1.5624715240447038,1.080744569971063,10.48020920858297,17.78604880681085,25.094210078118987,5.505227140913795,6.662154820123766,13.202228594669908,339.50857615343523,36.041968420649134,64.79989305195365,2724.8472750760816,97.0903994974164,14.92,0.579,0.701,1,High,Normal,None,-1,0,0,Critical
t2298,2286.180665667634,88.04586105435935,3.453301875618989,0.17686664363908883,5.761746647498132,5.998237508151684,9.531891100477003,10.414826825584628,2.961250571333729,7.758075786281763,364.11562616151576,16.025416088449283,13.14013244945791,1638.9416925142457,35.79351935471342,-54.8,0.559,0.357,0,Low,Normal,None,-1,0,0,Good
t2299,4169.438717561122,139.61334603901017,1.9164716969145696,1.2218116754678805,10.16210380673301,14.554790226952193,23.024790011782105,9.45862301335475,8.40114110447788,16.0063095413587,311.5526585163899,32.51894238614722,31.803679397772456,1419.7749800969584,100.0,53.82,0.741,0.49,1,Medium,Normal,None,-1,1,2,Critical
t2300,1996.1003844959528,89.16001402740915,3.688098500134328,0.18920872099035396,5.74930005730377,5.741047201190874,10.100457055975584,12.37647584579899,1.2415214366575031,3.399535709192181,364.8840775703754,12.415264699058858,17.741486491134882,2018.0644187770772,27.57050559083671,-50.45,0.675,0.376,0,Low,Normal,None,-1,1,1,Good
t2301,2859.5146794439293,103.8039557493882,3.0694561364216324,0.5437816825731793,7.204747661113477,11.893764910427754,16.238442297434254,9.361986265230861,4.878124994477906,12.389009775257652,395.39557550017264,23.06381863082635,49.927285867488195,2015.893944526932,47.81508690316109,14.73,0.642,0.519,1,Medium,Normal,None,-1,1,2,Minor
t2302,3295.3915602502475,120.71143981778309,2.73305662101257,0.8971025973209101,8.643183607419884,13.738929819061855,20.1399207362213,11.719762730565671,7.9325532886381165,10.995595700030592,345.5790610215555,27.28314014569662,36.34721346719235,1398.5131768340082,70.82477049960501,18.33,0.606,0.464,0,Medium,Normal,None,-1,1,4,Moderate
t2303,2270.6171742403644,93.91044832145164,4.056265155421464,0.3011397284274766,5.316863825411183,5.097607842651579,14.193953681014136,14.305325175745507,3.7763644890989667,7.143865159831372,368.51356601465056,23.698185026204857,33.772023466367386,976.506495980668,20.506885829540405,-26.8,0.631,0.398,0,Medium,Normal,None,-1,1,2,Good
t2304,2254.4737636725918,91.77779957925912,3.9218381261162962,0.34862356958037843,5.148113424424795,4.386049184481501,10.095990162780803,14.453157010227125,2.0052279716102746,7.314587166971701,351.4621939467562,19.163963291481327,79.25831759911921,2553.7558999027565,26.76563032873886,-2.13,0.456,0.606,0,Medium,Normal,None,-1,0,0,Good
t2305,3604.252901926702,122.076170727184,2.1851347608007834,0.8449356759964864,8.682742265665771,12.080007405630127,21.722350068581772,9.480420164962736,7.900880362944242,8.93758578045661,312.70721801465777,28.42303040967013,76.97686559230578,1746.0966686527368,81.21339804196317,31.32,0.587,0.593,1,Medium,Normal,None,-1,1,1,Moderate
t2306,4271.469646584509,136.5469044742084,1.7521765584650262,1.2300244697170701,9.12721764718769,12.45276288414926,19.977851212743577,5.571501547771039,10.392417728880083,13.143109510123907,348.6337363063751,29.029949333304888,86.88017922363785,2915.625379864547,90.62094716318579,15.99,0.724,0.72,1,High,Normal,None,-1,0,0,Critical
t2307,2392.9714666748673,95.67218206442638,3.7745916309664076,0.423034027831045,5.79078864672653,6.54744289418542,14.875745568180635,15.789464062122203,4.70071822026222,5.802884565822776,367.6226259435335,24.914843549409262,67.00594311242023,830.5827946396943,30.072859478964407,-40.87,0.63,0.469,0,Medium,Normal,None,-1,0,0,Good
t2308,4088.8294012462193,143.84057827387107,1.3737286650685676,1.221792184779813,10.979359235227427,19.996805416486144,24.157324007396934,7.130534641038558,9.499539283706952,13.52277723339703,325.56535166548014,30.56119058706205,51.41457615636216,1201.8835091075357,91.56275525235625,49.74,0.814,0.503,0,Medium,Normal,None,-1,1,1,Critical
t2309,4097.011828910889,143.05711886296584,1.6795948558660974,1.1878160016185146,11.141341615159917,17.608416884981263,22.57454535044339,7.441086565776826,8.818064861683766,14.378911307143342,304.2520216401558,30.697749739592936,48.01906132027949,1331.05122874698,100.0,0.96,0.982,0.507,1,Medium,Normal,None,-1,1,3,Critical
t2310,3373.3515832872713,123.36624777231643,2.2842981734228456,0.7806023822859164,9.320189598224136,16.548263584785758,18.635319063793087,7.749181823970972,5.610214173829659,12.27454777291646,335.73400528247873,25.66688984990452,65.60341942262595,1543.038170566807,75.89979551594493,-18.26,0.969,0.532,1,Medium,Normal,None,-1,1,1,Moderate
t2311,2250.4279394697814,92.09772949054698,4.138563146667081,0.3439429863875768,5.619255791145617,7.589586617499307,13.415346756096467,14.510737341236187,2.7561986367455384,5.364427146099206,398.3106921359914,15.169490606019696,62.99561599585659,1549.683979455694,33.459126341898774,-31.27,0.791,0.456,0,Medium,Normal,None,-1,0,0,Good
t2312,3489.6995249470965,124.50137471744651,2.4151971351892305,0.8795471248721748,8.868756871026271,14.60394936745448,19.18711818850292,9.073019816635487,7.087531594438972,12.977654317109842,321.27793357335383,28.72541698071148,62.67822214945142,1950.8949223862576,76.71433046787457,33.95,0.883,0.581,0,Medium,Normal,None,-1,0,0,Moderate
t2313,3358.0383457042594,115.1161784701412,2.11564809372268,0.7632829009559331,8.468244335074006,11.242140919400326,17.176996594909397,7.385547798559002,5.298602413366145,10.349898859303906,347.53898298171544,20.16983690739247,45.363600165820536,1658.650818431366,76.71746585790777,-8.05,0.791,0.459,0,Medium,Normal,None,-1,1,1,Moderate
t2314,4180.828386606556,141.5683100405436,1.7096926672099573,1.210707197605694,11.117096148923162,18.643454507757312,24.14713139749247,7.932484395675923,9.11119940839142,15.676449497168557,314.52268652198137,37.98312776496858,78.49220695307915,2357.9515608413444,100.0,28.44,0.796,0.713,0,Medium,Normal,None,-1,1,1,Critical
t2315,3253.566505599313,117.90323726064881,2.4246064830114884,0.7830534120602437,8.698365291463004,17.48584525759953,18.183658127881902,9.46336146184727,8.296625049619124,9.366886546607539,350.72365036427925,23.52682985006777,34.024987287916254,2490.498642223773,73.76396516031751,-23.13,0.796,0.527,0,Medium,Normal,None,-1,1,2,Moderate
t2316,3346.8882042423566,118.77784623398026,2.498437537592436,0.8525838858379395,8.759076088419876,12.067868430154256,20.094970215598128,7.714240996413448,7.1973909448615805,10.795380740180404,339.9656514355664,21.615597589799297,80.14130495006236,702.1101253186185,71.49109819375852,2.32,0.898,0.465,0,Medium,Normal,None,-1,1,1,Moderate
t2317,2794.648510177703,105.15324516875722,3.3456592841260613,0.482944353597693,7.6642007898367215,10.829742051811255,13.581878081182198,11.311733913939648,2.4949847361623796,12.970732963396252,346.56445683848574,22.95471874395634,70.5012853140671,913.915566789205,48.38389107336567,-12.7,0.819,0.471,0,Medium,Normal,None,-1,0,0,Minor
t2318,2052.8875326682182,87.84266753076447,3.7072331873504782,0.325875793111094,6.7515937872679235,11.775371748747553,8.468129801110637,12.272230413546628,2.0408330295077013,7.045863221607705,366.7854116817566,18.64788032246822,73.84377684765384,32.8421214941067,35.26055366083849,-17.31,0.731,0.374,0,Low,Normal,None,-1,0,0,Good
t2319,2195.4871462103897,94.53894653999943,3.7202412601831814,0.30280601861566686,6.177332468417251,10.299023198790213,12.540972940379662,13.926706275821664,3.0814171174222142,8.04806620544666,354.98952402516926,20.443466270909735,46.8317770859497,2029.1305069647367,32.259494049412375,6.7,0.549,0.496,0,Medium,Normal,None,-1,0,0,Good
t2320,2037.0823159531976,91.38457113743164,3.7573255012149143,0.34978436634763266,5.27208237521837,7.436355582358944,9.761754443632906,14.666884912616602,5.272961443993367,8.077913067139022,357.24321394108546,21.336190316342854,69.66198652522493,1357.54729152436,15.684859222791427,-3.15,0.463,0.496,0,Medium,Normal,None,-1,1,1,Good
t2321,3262.959624036405,122.36785026752577,2.3736265850242546,0.8777843289657757,8.772924649871294,15.586979147076859,18.668838149586197,9.78667679267801,8.20228094109453,10.50458308902471,326.8880440006438,28.98713219490663,94.54083731864674,661.7954822555675,72.47184961001965,32.19,0.468,0.544,0,Low,Normal,None,-1,1,1,Moderate
t2322,2270.921230814318,93.93143393271669,4.036990343811393,0.30413114527425134,6.25930162963966,9.340982174682612,11.903604917477185,14.24508167366247,1.8021895304864635,4.8299379350602765,365.8301833284647,18.761842162415707,60.076997947876485,753.6765579369688,31.429939935561155,-28.44,0.432,0.405,0,Medium,Normal,None,-1,1,1,Good
t2323,2289.6737458996326,83.74475989387366,3.6763036949247176,0.22118383063159222,6.693425653618125,8.573637292073723,11.41966001514473,13.338054147015633,2.0541051037486104,9.93183770529336,418.0480728320806,16.287938929882497,55.957164003476855,2033.553552920504,37.573762034595475,-10.19,0.411,0.489,0,Medium,Normal,None,-1,1,1,Good
t2324,3032.4117088679254,106.59872134680505,3.3047128825136913,0.5324920380349785,6.927111677355709,10.158116162196698,16.679294825255397,11.975714838694097,5.383498976491639,9.462319317201006,364.24598520203295,29.150692338460207,57.6253350709211,15.290342443622706,49.5057817632135,23.03,0.457,0.405,0,Medium,Normal,None,-1,1,1,Minor
t2325,4026.8233691061932,143.00007754519135,1.90716722422002,1.210777514836621,9.59557502453572,14.945396558726838,22.763023324784896,7.404191875552436,9.148810245529926,14.856761630581408,326.3927873049474,33.78539658539079,69.34004007958463,2534.4528016137733,97.38283713543024,38.47,0.629,0.68,1,High,Normal,None,-1,1,2,Critical
t2326,4257.898053335096,143.07217419438018,2.2129087769682947,1.0173860783723447,10.917076818471436,17.43110030067471,24.93143506343417,7.233008381460026,8.353478045249483,13.427620674539302,329.1193554905427,32.55040675350385,97.66418239970372,1897.2696363577872,95.11497220249089,1.56,0.657,0.681,0,High,Normal,None,-1,0,0,Critical
t2327,3337.6808490556423,120.9021608733235,2.588700913716,0.6812584042612069,8.396636374196902,14.176843366039188,22.58939685815017,9.7211940549765,5.5958183576637275,8.891366855959749,316.12777491730503,26.76638264317585,53.428616679850734,2442.609696233636,67.56946758037336,-20.46,0.733,0.589,0,Medium,Normal,None,-1,0,0,Moderate
t2328,2848.560901929228,101.62921440077974,2.9380160944801013,0.5407880045919331,6.989256819002229,10.040154342764598,20.11088231589178,11.479867300583281,4.216588001400818,7.431076863129081,338.02524238724675,27.359285635664648,92.07656619686156,2436.3842624271497,61.056878543402426,-18.81,0.797,0.68,0,High,Normal,None,-1,1,3,Minor
t2329,2236.5867186764613,86.4495445245346,3.6158015161709973,0.47144448396835315,5.623620172075228,6.639122505563208,9.609907617275644,12.341719424841504,5.380960181447542,8.680306283638842,346.08583032522097,19.25942632246744,70.68983508165695,502.4492579287222,23.539183769227364,-15.18,0.784,0.411,0,Medium,Normal,None,-1,1,2,Good
t2330,2331.7942664125126,87.68659548165677,3.927502371654787,0.4280732585143731,5.610731773499847,4.8235389263532,11.311282011006009,14.301990559863558,4.418386985084478,7.52473844610397,389.5375766568491,17.34166204595705,40.557587873836006,2529.1054939154706,34.46510675175325,1.24,0.628,0.504,0,Medium,Normal,None,-1,1,1,Good
t2331,2858.1591821753873,100.47911541468719,3.1058296671869603,0.6185998372716937,6.992584981529359,7.6462735400152075,13.707086469497641,12.388376390217372,5.341843992004459,6.96578952506508,378.5735445359266,19.689303930372557,50.09023734968531,2524.882583457039,43.921196993660665,13.43,0.548,0.541,0,Medium,Normal,None,-1,0,0,Minor
t2332,4129.579211579945,142.96722031546236,1.7712785972806775,1.1819120758655866,10.664085201743518,18.04239515748629,26.01679002072963,7.676523428256578,10.210984468751588,16.480054808984065,322.2258917287789,33.34939809607818,37.574146488611895,1266.9783344775356,94.17661630351586,44.34,0.648,0.496,1,Medium,Normal,None,-1,1,1,Critical
t2333,2045.125429010282,91.55410918264475,3.2955978578770413,0.280988424946197,6.2065406106165835,8.921285049807569,9.543652910570271,14.618160011089223,2.6346967064650317,6.661047241054632,392.21696860887664,25.45539313514478,36.327286358645864,221.95215027515712,28.65874617618975,-51.41,0.596,0.35,0,Low,Normal,None,-1,1,1,Good
t2334,3383.2803926559864,125.3776059445174,2.1220669115353203,0.8920770017236669,8.988124404282846,14.280958430346324,18.462665181334707,5.025085532778588,8.37042174586728,9.27257598000067,355.7551109377584,30.52289476079946,37.20929436363466,1656.2292698767058,76.46234595183984,34.88,0.68,0.51,0,Medium,Normal,None,-1,0,0,Moderate
t2335,2867.9688269753765,100.9987721871244,3.314581538027845,0.5045261710844271,6.640611282786706,8.91532817421618,13.016483012743079,11.726391948793072,4.036291282896181,11.02412139192989,337.5859359869324,24.398846800832,49.67819938419781,2033.040047228678,54.986040275730296,-23.69,0.696,0.529,1,Medium,Normal,None,-1,0,0,Minor
t2336,3507.9027344175256,119.47935556545718,2.2371246884700695,0.7720394753339755,8.998089432084534,16.433963838469253,21.91565544975018,10.518342274733374,6.564780218865545,9.387845071576303,341.03328074951196,27.252678042725453,56.548068803136154,2500.513845366238,80.18752575739124,20.37,0.726,0.604,0,Medium,Normal,None,-1,1,2,Moderate
t2337,2756.783666201137,101.04914149633446,3.3675235322892036,0.47727228054957654,7.34939822609824,11.186419431131402,12.432226830718546,9.565299716635055,5.396198272926621,11.9646390063274,348.8245780624315,23.463071933884123,58.167397473963,1655.1458369004229,50.84595914913448,-18.15,0.585,0.51,0,Medium,Normal,None,-1,1,2,Minor
t2338,2292.9729708607415,89.58409895791188,4.001074320626607,0.3646681121585509,6.180579874724596,9.631024311313633,13.761664572482664,14.09127302919401,2.611550648496642,5.5170474903484825,380.6943083925224,20.038703886704916,75.5826707082883,1527.589059414179,36.18542798738111,-11.47,0.602,0.515,0,Medium,Normal,None,-1,0,0,Good
t2339,2915.8249225671398,108.99519700552514,3.177359382490343,0.53474940219386,6.626260784156286,11.44881068306278,20.000309686179445,13.350383922960065,4.254904818350388,7.266784564958923,389.92087471296963,25.991296415948757,53.66745998171123,2373.208401248704,56.400245116437176,19.85,0.531,0.578,0,Medium,Normal,None,-1,0,0,Minor
t2340,2179.5501603995713,90.3461390759888,3.5812728635423405,0.40556429709943287,5.724558395751312,10.38271543431908,13.18213320109323,12.636310402323483,3.663773893694736,9.204588311717012,398.15384908316975,19.098671573517347,71.37376062199904,1950.3317991843037,32.04528923527108,-18.65,0.511,0.536,0,Medium,Normal,None,-1,1,2,Good
t2341,3476.6429727638683,122.51070189343959,2.2534726755641294,0.789733288614221,8.524490121056887,12.484348135029082,19.8741720510008,7.930186121755629,6.560385778032814,10.57584091992631,341.6930947892661,28.057858268796156,55.82623850176554,2778.5781293262467,75.8294461993231,33.54,0.514,0.632,0,Medium,Normal,None,-1,0,0,Moderate
t2342,2246.109490878343,89.08655049916275,3.7449940249303237,0.29059373326714777,5.470467371998941,9.519422117854914,10.70030309547497,14.392463025776307,3.302306665742346,4.853965867428656,390.10186849766353,19.775187284828828,57.40958254638998,780.5495132461034,31.3227600242774,-33.42,0.477,0.408,0,Medium,Normal,None,-1,1,1,Good
t2343,2965.5183265705696,107.43332953313616,3.193503510963783,0.5766308413599286,6.653334075856371,8.661541635935425,19.316644452175545,10.993020810020402,5.510495625612807,9.94558999837316,348.89011049279696,26.91530840669393,69.40407009521631,941.457752894411,49.80550734448899,18.56,0.519,0.497,0,Low,Normal,None,-1,1,1,Minor
t2344,2819.4100134444598,105.97523919104476,2.99443743572704,0.5233659291722568,6.849801846209783,11.309496675015442,16.454301666078642,9.452882229800869,4.672316893905155,6.69600377743315,363.09206312189815,25.432169791962792,60.27000490018125,442.65467753680343,48.218280696416144,-0.51,0.517,0.423,0,Medium,Normal,None,-1,1,3,Minor
t2345,3038.143163680952,113.44794975672994,2.463855912632757,0.7812828277414942,8.767908059756849,12.684537925803436,17.06177986836349,11.346535860975534,6.85089167992735,10.534756156502871,339.4858177971356,23.089050147630697,58.18212539463858,124.1988613243642,67.82477550716503,8.06,0.592,0.376,0,Low,Normal,None,-1,1,1,Moderate
t2346,4322.784317485071,147.8333576816411,1.9188723600873951,1.1498405699998928,11.401331775796992,20.524117819418514,26.288306951989608,5.23887656311245,8.642258842311493,14.651436357480788,326.9445078672255,34.928362473711246,53.2177580438622,2539.251710884596,100.0,35.52,0.664,0.651,1,High,Normal,None,-1,0,0,Critical
t2347,4056.2485019524265,144.4890620378169,1.5921165221188354,1.2125268320129738,10.145041030003181,14.060881029187795,25.393290026796524,6.478446252035227,8.373885758231951,13.536075444257925,333.8639875105312,32.57194715954139,64.50612748918175,1067.4260740108691,93.35008227719136,-1.69,0.849,0.534,0,Medium,Normal,None,-1,1,1,Critical
t2348,3787.426502796428,137.1013273899393,1.82487925688556,1.176503503945814,10.907192828455964,19.966249935908117,21.668464277012575,7.535790434730769,10.03676675047002,13.62007193585587,305.57821641747233,28.717166778209258,59.22543828720768,1791.3421543032466,92.84257064632935,-5.25,0.969,0.559,1,Medium,Normal,None,-1,0,0,Critical
t2349,2458.5829201981337,92.84894898208375,3.9195475846926593,0.276896543556204,6.936017463693187,15.214302337900888,14.952322905447035,13.29451052125429,1.7622899057525085,6.058340517439323,392.5859610415098,19.771442990144244,70.14549421462385,2009.7420563893083,30.6793206281496,-44.25,0.919,0.543,0,Medium,Normal,None,-1,1,1,Good
